Z,Z,2,Z,Z,Z,B,B,8,B,B,B,A,13,14,A,A,17,A,A,20,A,A,A,24,A,A,27,28,29,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,3,Z,Z,B,B,B,9,B,B,A,A,A,15,16,17,A,A,A,21,A,A,A,25,A,27,28,29,30,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,4,Z,B,B,B,B,10,B,A,A,A,A,A,A,18,19,20,21,A,A,A,A,26,27,28,29,30,31,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,5,B,B,B,B,B,11,A,A,A,A,A,A,A,A,A,A,22,23,24,25,26,27,28,29,30,31,32,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,7,J,J,J,J,12,G,H,G,H,I,G,H,I,I,G,H,I,I,I,F,F,F,30,31,E,E,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,8,J,J,J,G,13,H,G,I,H,G,I,H,I,G,I,H,I,I,F,F,F,30,E,32,E,E,E,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,J,9,J,J,G,G,I,15,H,H,G,I,I,H,G,I,I,H,I,F,F,F,30,E,E,33,E,E,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,J,J,10,J,G,G,I,G,I,I,18,H,H,H,G,I,I,I,H,F,F,F,30,E,E,E,34,E,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,J,J,J,11,G,G,I,G,I,I,18,I,I,I,22,H,H,H,H,F,F,F,30,E,E,E,E,35,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,7,J,J,J,J,12,H,G,H,G,I,H,G,I,I,H,G,I,I,I,F,F,F,30,31,E,E,E,E,36,D0,D0,D0,D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,8,J,J,J,G,H,14,I,G,H,I,G,H,I,I,G,H,I,I,F,F,F,E,31,32,E,E,E,B,C,D0,D0,D0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,J,9,J,J,G,I,G,H,16,H,I,G,I,H,I,G,I,H,I,F,F,F,E,31,E,33,E,E,B,D0,C,D0,D0,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,J,J,10,J,G,I,G,I,G,I,H,19,H,H,I,G,I,I,H,F,F,F,E,31,E,E,34,E,B,D0,D0,C,D0,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,J,J,J,11,G,I,G,I,G,I,I,G,I,I,H,23,H,H,H,F,F,F,E,31,E,E,E,35,B,D0,D0,D0,C,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,8,J,J,J,H,13,G,H,I,G,H,I,G,I,H,I,G,I,I,F,F,F,30,E,32,E,E,E,D0,37,D0,D0,D0,D1,B,D1,D1,D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,8,J,J,J,H,G,14,I,H,G,I,H,G,I,I,H,G,I,I,F,F,F,E,31,32,E,E,E,C,B,D0,D0,D0,D1,42,D1,D1,D1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,8,9,J,J,I,G,G,H,H,17,I,I,G,H,I,I,G,H,I,F,F,F,E,E,32,33,E,E,D0,B,C,D0,D0,D1,B,C,D1,D1,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,8,J,10,J,I,G,G,I,I,G,H,H,20,H,I,I,G,I,H,F,F,F,E,E,32,E,34,E,D0,B,D0,C,D0,D1,B,D1,C,D1,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,8,J,J,11,I,G,G,I,I,G,I,I,G,I,H,H,24,H,H,F,F,F,E,E,32,E,E,35,D0,B,D0,D0,C,D1,B,D1,D1,C,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,J,9,J,J,H,H,I,15,G,G,H,I,I,G,H,I,I,G,I,F,F,F,30,E,E,33,E,E,D0,D0,38,D0,D0,C,D1,B,D1,D1,C,D2,B,D2,D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,J,9,J,J,H,I,H,G,16,G,I,H,I,G,I,H,I,G,I,F,F,F,E,31,E,33,E,E,C,D0,B,D0,D0,D1,D1,43,D1,D1,D2,C,B,D2,D2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,8,9,J,J,I,H,H,G,G,17,I,I,H,G,I,I,H,G,I,F,F,F,E,E,32,33,E,E,D0,C,B,D0,D0,D1,C,B,D1,D1,D2,D2,48,D2,D2,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,J,9,10,J,I,I,I,G,G,G,H,H,H,21,I,I,I,G,H,F,F,F,E,E,E,33,34,E,D0,D0,B,C,D0,D1,D1,B,C,D1,D2,D2,B,C,D2,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,J,9,J,11,I,I,I,G,G,G,I,I,I,G,H,H,H,25,H,F,F,F,E,E,E,33,E,35,D0,D0,B,D0,C,D1,D1,B,D1,C,D2,D2,B,D2,C,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,J,J,10,J,H,H,I,H,I,I,18,G,G,G,H,I,I,I,G,F,F,F,30,E,E,E,34,E,D0,D0,D0,39,D0,C,D1,D1,B,D1,C,D2,D2,B,D2,C,D3,D3,D3,D3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,J,J,10,J,H,I,H,I,H,I,G,19,G,G,I,H,I,I,G,F,F,F,E,31,E,E,34,E,C,D0,D0,B,D0,D1,D1,D1,44,D1,D2,C,D2,B,D2,D3,C,D3,D3,D3,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,8,J,10,J,I,H,H,I,I,H,G,G,20,G,I,I,H,I,G,F,F,F,E,E,32,E,34,E,D0,C,D0,B,D0,D1,C,D1,B,D1,D2,D2,D2,49,D2,D3,D3,C,D3,D3,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,J,9,10,J,I,I,I,H,H,H,G,G,G,21,I,I,I,H,G,F,F,F,E,E,E,33,34,E,D0,D0,C,B,D0,D1,D1,C,B,D1,D2,D2,C,B,D2,D3,D3,D3,54,D3,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,J,J,10,11,I,I,I,I,I,I,G,G,G,G,H,H,H,H,26,F,F,F,E,E,E,E,34,E,D0,D0,D0,B,C,D1,D1,D1,B,C,D2,D2,D2,B,C,D3,D3,D3,D3,C,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,6,J,J,J,J,11,H,H,I,H,I,I,H,I,I,I,22,G,G,G,G,F,F,F,30,E,E,E,E,35,D0,D0,D0,D0,40,C,D1,D1,D1,B,C,D2,D2,D2,B,C,D3,D3,D3,B,C,D4,D4,D4,D4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,7,J,J,J,11,H,I,H,I,H,I,I,H,I,I,G,23,G,G,G,F,F,F,E,31,E,E,E,35,C,D0,D0,D0,B,D1,D1,D1,D1,45,D2,C,D2,D2,B,D3,C,D3,D3,B,D4,C,D4,D4,D4,A,,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,8,J,J,11,I,H,H,I,I,H,I,I,H,I,G,G,24,G,G,F,F,F,E,E,32,E,E,35,D0,C,D0,D0,B,D1,C,D1,D1,B,D2,D2,D2,D2,50,D3,D3,C,D3,B,D4,D4,C,D4,D4,A,A,,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,J,9,J,11,I,I,I,H,H,H,I,I,I,H,G,G,G,25,G,F,F,F,E,E,E,33,E,35,D0,D0,C,39,B,D1,D1,C,D1,B,D2,D2,C,D2,B,D3,D3,D3,D3,55,D4,D4,D4,C,D4,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,J,J,J,J,10,11,I,I,I,I,I,I,H,H,H,H,G,G,G,G,26,F,F,F,E,E,E,E,34,35,D0,D0,D0,C,B,D1,D1,D1,C,B,D2,D2,D2,C,B,D3,D3,D3,C,B,D4,D4,D4,D4,60,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,27,28,29,A0,A1,A2,A3,A4,A5,A0,A0,A0,A0,A0,A1,A1,A1,A1,A1,A2,A2,A2,A2,A2,A3,A3,A3,A3,A3,A4,A4,A4,A4,A4,A5,A5,A5,A5,A5,,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,27,28,29,A0,A1,A2,A3,A4,A5,A0,A0,A0,A0,A0,A1,A1,A1,A1,A1,A2,A2,A2,A2,A2,A3,A3,A3,A3,A3,A4,A4,A4,A4,A4,A5,A5,A5,A5,A5,66,,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,27,28,29,A0,A1,A2,A3,A4,A5,A0,A0,A0,A0,A0,A1,A1,A1,A1,A1,A2,A2,A2,A2,A2,A3,A3,A3,A3,A3,A4,A4,A4,A4,A4,A5,A5,A5,A5,A5,66,67,,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,27,28,29,A0,A1,A2,A3,A4,A5,A0,A0,A0,A0,A0,A1,A1,A1,A1,A1,A2,A2,A2,A2,A2,A3,A3,A3,A3,A3,A4,A4,A4,A4,A4,A5,A5,A5,A5,A5,66,67,68,,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,F,Z,Z,Z,Z,Z,E,E,Z,E,Z,Z,E,Z,Z,Z,E,Z,Z,Z,Z,Z,Z,Z,D,Z,Z,Z,Z,Z,A,A,A,A,A,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,66,67,68,69,,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,F,Z,Z,Z,Z,E,Z,E,E,E,Z,Z,E,Z,Z,Z,E,Z,Z,Z,Z,Z,Z,Z,D,Z,Z,Z,Z,B,C,C,C,C,A,A,A,A,A,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,66,67,68,69,70,,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,F,Z,Z,Z,Z,E,E,Z,Z,E,Z,Z,E,Z,Z,Z,E,Z,Z,Z,Z,Z,Z,Z,D,Z,Z,Z,C,B,C,C,C,C,B,C,C,C,A,A,A,A,A,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,66,67,68,69,70,71,,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,F,Z,Z,Z,Z,Z,E,E,E,Z,Z,Z,E,Z,Z,Z,E,Z,Z,Z,Z,Z,Z,Z,D,Z,Z,C,C,B,C,C,C,C,B,C,C,C,C,B,C,C,A,A,A,A,A,B,C,C,C,C,C,C,C,C,C,66,67,68,69,70,71,72,,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,F,Z,Z,Z,Z,Z,Z,Z,E,E,E,E,Z,Z,Z,Z,E,Z,Z,Z,Z,Z,Z,Z,D,Z,C,C,C,B,C,C,C,C,B,C,C,C,C,B,C,C,C,C,B,C,A,A,A,A,A,B,C,C,C,C,66,67,68,69,70,71,72,73,,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,F,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,E,E,E,E,E,Z,Z,Z,Z,Z,Z,Z,Z,D,C,C,C,C,B,C,C,C,C,B,C,C,C,C,B,C,C,C,C,B,C,C,C,C,B,A,A,A,A,A,66,67,68,69,70,71,72,73,74,,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,81,,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,81,82,,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,81,82,83,,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,81,82,83,84,,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,81,82,83,84,85,,
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,66,67,68,69,70,A,A,A,A,75,76,77,78,79,80,81,82,83,84,85,86,
